2024-05-20 18:04:25,745:INFO:Epoch: 76, Total Reward: -1548.073044875748, Loss: 0.6534777507185936, Merge Time: 132.0, Gap: 67.03842122433606, Gap Rear: 34.65929695596833, Avg Speed: 2.5691870311103004
2024-05-20 18:04:27,905:INFO:Epoch: 77, Total Reward: -4152.459504081493, Loss: 0.478563591837883, Merge Time: 140.0, Gap: 30.897466722038878, Gap Rear: 20.889616065991394, Avg Speed: 2.583885830505561
2024-05-20 18:04:30,096:INFO:Epoch: 78, Total Reward: -2445.0065865477827, Loss: 0.7907595783472061, Merge Time: 136.0, Gap: 33.792275340355275, Gap Rear: 21.685242927633226, Avg Speed: 2.6541098569821275
2024-05-20 18:04:32,205:INFO:Epoch: 79, Total Reward: -2323.9539274011836, Loss: 0.6313524097204208, Merge Time: 135.0, Gap: 36.00629183372607, Gap Rear: 21.968859563441946, Avg Speed: 2.6742045147600435
2024-05-20 18:04:34,515:INFO:Epoch: 80, Total Reward: -783.3279970193482, Loss: 0.3773771971464157, Merge Time: 122.0, Gap: 135.94651434323347, Gap Rear: 21.968859563441946, Avg Speed: 2.797137433376079
2024-05-20 18:04:36,471:INFO:Epoch: 81, Total Reward: -1485.5576487557523, Loss: 0.4775780141353607, Merge Time: 121.0, Gap: 34.92540097294973, Gap Rear: 21.968859563441946, Avg Speed: 2.973553607572769
2024-05-20 18:04:38,597:INFO:Epoch: 82, Total Reward: -2780.631276461722, Loss: 0.6567716896533966, Merge Time: 134.0, Gap: 44.25467245743715, Gap Rear: 52.80668175052574, Avg Speed: 2.689972272080391
2024-05-20 18:04:41,184:INFO:Epoch: 83, Total Reward: -1132.8310462094128, Loss: 0.6260865181684494, Merge Time: 135.0, Gap: 115.19107253963332, Gap Rear: 53.89068208316622, Avg Speed: 2.5404993638894
2024-05-20 18:04:43,257:INFO:Epoch: 84, Total Reward: -1464.7853081111366, Loss: 0.3604440987110138, Merge Time: 120.0, Gap: 56.272549033198004, Gap Rear: 46.25448813086383, Avg Speed: 2.947136236882438
2024-05-20 18:04:45,079:INFO:Epoch: 85, Total Reward: -844.8105464268515, Loss: 0.5815168172121048, Merge Time: 113.0, Gap: 106.20423450751927, Gap Rear: 21.968859563441946, Avg Speed: 3.1924122034380242
2024-05-20 18:04:46,871:INFO:Epoch: 86, Total Reward: -503.56163491560744, Loss: 0.6695207953453064, Merge Time: 109.0, Gap: 87.84263846441723, Gap Rear: 21.968859563441946, Avg Speed: 3.302683049087906
2024-05-20 18:04:48,985:INFO:Epoch: 87, Total Reward: -1051.8472001379462, Loss: 0.7994895726442337, Merge Time: 121.0, Gap: 126.71674331397607, Gap Rear: 21.685242927633226, Avg Speed: 2.9146617071981695
2024-05-20 18:04:51,185:INFO:Epoch: 88, Total Reward: -1652.0438397996156, Loss: 0.38996807485818863, Merge Time: 133.0, Gap: 47.333431797139546, Gap Rear: 21.968859563441946, Avg Speed: 2.715697894468148
